code,title,timing,scope,severity,score,invasive,taxonid_iucn
8.1.2,Named species (Gallus gallus ssp. domesticus),Ongoing,,,Low Impact: 3,Gallus gallus ssp. domesticus,197174
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,197174
9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,,197174
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,197169
2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,,197169
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,197169
7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,,197169
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,197169
9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,,197169
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,197173
2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,,197173
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,197173
7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,,197173
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,197173
9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,,197173
3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,,197172
9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),Unknown,Unknown,,197172
9.1.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),Unknown,Unknown,,197172
2.1,Annual & perennial non-timber crops,Future,Majority (50-90%),Rapid Declines,Low Impact: 5,,172681
2.1.3,Agro-industry farming,Future,Majority (50-90%),Rapid Declines,Low Impact: 5,,172681
11.2,Droughts,Ongoing,Unknown,Unknown,Unknown,,197170
11.4,Storms & flooding,Ongoing,Unknown,Unknown,Unknown,,197170
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,197170
2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,,197170
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,19597
2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,,19597
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,19597
5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,,19597
5.1.2,Unintentional effects (species is not the target),Ongoing,,,Low Impact: 3,,19597
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,19597
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19597
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,19597
7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19597
9.3,Agricultural & forestry effluents,"Past, Unlikely to Return",,,Past Impact,,19597
9.3.4,Type Unknown/Unrecorded,"Past, Unlikely to Return",,,Past Impact,,19597
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,19595
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,19595
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,19595
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,19595
4.1,Roads & railroads,Ongoing,,,Low Impact: 3,,19595
5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,,19595
5.1.2,Unintentional effects (species is not the target),Ongoing,,,Low Impact: 3,,19595
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,19595
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19595
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,19595
1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
1.3,Tourism & recreation areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,19596
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,19596
5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
6.1,Recreational activities,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19596
1.1,Housing & urban areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,39829
1.2,Commercial & industrial areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
1.3,Tourism & recreation areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
2.2.1,Small-holder plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,39829
5.1.1,Intentional use (species is the target),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,39829
5.1.3,Persecution/control,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,39829
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,39829
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,39829
5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,39829
6.3,Work & other activities,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
7.3,Other ecosystem modifications,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,39829
6.3,Work & other activities,Ongoing,,,Low Impact: 3,,82345696
1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60129
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Unknown,Unknown,,60129
1.2,Commercial & industrial areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,60129
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60129
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60129
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60129
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60129
5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,60129
1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,195474
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Unknown,Unknown,,195474
1.2,Commercial & industrial areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,195474
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,195474
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,195474
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,195474
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,195474
5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,195474
11.1,Habitat shifting & alteration,Ongoing,Majority (50-90%),Unknown,Unknown,,201468
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,201468
8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,201468
11.1,Habitat shifting & alteration,Ongoing,Minority (<50%),Unknown,Unknown,,201469
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,201469
8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum,201469
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,65402468
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,49254302
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,49254302
8.2,Problematic native species/diseases (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,49254302
8.2.2,Named species (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,49254302
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,159042
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,159042
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,159042
2.3.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,159042
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,159042
7.3,Other ecosystem modifications,Ongoing,,,Low Impact: 3,,159042
8.1,Invasive non-native/alien species/diseases (Canis familiaris),Ongoing,,,Low Impact: 3,Canis familiaris,159042
8.1,Invasive non-native/alien species/diseases (Capra hircus),Ongoing,,,Low Impact: 3,Capra hircus,159042
8.1,Invasive non-native/alien species/diseases (Cinchona pubescens),Ongoing,,,Low Impact: 3,Cinchona pubescens,159042
8.1,Invasive non-native/alien species/diseases (Equus asinus),Ongoing,,,Low Impact: 3,Equus asinus,159042
8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,,,Low Impact: 3,Felis catus,159042
8.1,Invasive non-native/alien species/diseases (Psidium guajava),Ongoing,,,Low Impact: 3,Psidium guajava,159042
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,,,Low Impact: 3,Sus domesticus,159042
8.1,Invasive non-native/alien species/diseases (Unspecified FORMICIDAE),Ongoing,,,Low Impact: 3,Unspecified FORMICIDAE,159042
8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Ongoing,,,Low Impact: 3,Unspecified Rattus,159042
8.1,Invasive non-native/alien species/diseases (Unspecified Rubus),Ongoing,,,Low Impact: 3,Unspecified Rubus,159042
8.1.2,Named species (Canis familiaris),Ongoing,,,Low Impact: 3,Canis familiaris,159042
8.1.2,Named species (Capra hircus),Ongoing,,,Low Impact: 3,Capra hircus,159042
8.1.2,Named species (Cinchona pubescens),Ongoing,,,Low Impact: 3,Cinchona pubescens,159042
8.1.2,Named species (Equus asinus),Ongoing,,,Low Impact: 3,Equus asinus,159042
8.1.2,Named species (Felis catus),Ongoing,,,Low Impact: 3,Felis catus,159042
8.1.2,Named species (Psidium guajava),Ongoing,,,Low Impact: 3,Psidium guajava,159042
8.1.2,Named species (Sus domesticus),Ongoing,,,Low Impact: 3,Sus domesticus,159042
8.1.2,Named species (Unspecified FORMICIDAE),Ongoing,,,Low Impact: 3,Unspecified FORMICIDAE,159042
8.1.2,Named species (Unspecified Rattus),Ongoing,,,Low Impact: 3,Unspecified Rattus,159042
8.1.2,Named species (Unspecified Rubus),Ongoing,,,Low Impact: 3,Unspecified Rubus,159042
8.2,Problematic native species/diseases,Ongoing,,,Low Impact: 3,,159042
11.4,Storms & flooding,Ongoing,,,Low Impact: 3,,19680
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,19680
2.1.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,19680
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,100339930
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,100339930
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,100339930
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,100339930
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,100339930
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,100339930
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,100339930
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,100339930
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,100339930
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,100339930
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,57971
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,57971
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,57971
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,57971
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,57971
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,57971
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,57971
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,57971
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,57971
7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,,57971
8.1,Invasive non-native/alien species/diseases (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57971
8.1.2,Named species (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57971
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,85628040
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,85628040
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,85628040
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,85628040
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,85628040
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,85628040
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,57975
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,57975
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,57975
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,57975
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,57975
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,57975
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,57975
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,57975
8.1,Invasive non-native/alien species/diseases (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57975
8.1.2,Named species (Unspecified Eucalyptus),Ongoing,,,Low Impact: 3,Unspecified Eucalyptus,57975
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,86466943
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,86466943
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,86466943
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,86466943
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,86466943
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,86466943
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,100339944
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,100339944
5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,,,Low Impact: 3,,100339944
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,79130281
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,79130281
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,79130281
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,79130281
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,79130281
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,79130281
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,79130281
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,86466968
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,86466968
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,86466968
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,86466968
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,86466968
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,86466968
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,57994
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,57994
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,57994
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,57994
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,57994
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,57994
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,57994
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,57994
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,57994
7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,,57994
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,79130249
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,79130249
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,79130249
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,79130249
5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,,,Low Impact: 3,,79130249
8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Cinnamomum verum,196487
8.1.2,Named species (Cinnamomum verum),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,Cinnamomum verum,196487
11.1,Habitat shifting & alteration,Future,Whole (>90%),Unknown,,,22701706
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",,,22701706
2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",,,22701706
2.3,Livestock farming & ranching,Ongoing,Whole (>90%),Rapid Declines,,,22701706
2.3,Livestock farming & ranching,Ongoing,Whole (>90%),"Slow, Significant Declines",,,22701706
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),"Slow, Significant Declines",,,22701706
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Whole (>90%),Rapid Declines,,,22701706
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),Rapid Declines,,,22701706
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Rapid Declines,,,22701706
1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,19705
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,19705
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,19705
2.1.4,Scale Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,19705
2.2,Wood & pulp plantations,"Past, Unlikely to Return",Minority (<50%),Causing/Could cause fluctuations,Past Impact,,19705
2.2,Wood & pulp plantations,"Past, Unlikely to Return",Minority (<50%),Negligible declines,Past Impact,,19705
2.2.1,Small-holder plantations,"Past, Unlikely to Return",Minority (<50%),Negligible declines,Past Impact,,19705
