code,title,timing,scope,severity,score,invasive,taxonid_iucn
11.4,Storms & flooding,Future,Majority (50-90%),Unknown,Unknown,,196234
11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,,9674
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,9674
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,9674
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,9674
3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,,9674
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,9674
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,9674
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,9674
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,9674
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,18360
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,18360
2.2,Wood & pulp plantations,Ongoing,Unknown,Unknown,Unknown,,18360
2.2.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18360
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18360
5.1.4,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18360
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,18355
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,18355
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18355
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,18355
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18355
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18355
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,18355
7.1.3,Trend Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18355
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,18356
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,18356
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18356
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,18356
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18356
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18356
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,18357
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,18357
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,18357
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18357
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,18357
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18357
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18357
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,18357
7.1.3,Trend Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18357
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,18358
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,18358
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,18358
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,18358
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18358
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,18358
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18358
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18358
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,18361
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,18361
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,18361
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,18361
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18361
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,18361
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18361
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18361
11.2,Droughts,Ongoing,Unknown,Unknown,Unknown,,18352
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,18352
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,18352
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,18352
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,18352
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,18352
4.1,Roads & railroads,Future,Unknown,Unknown,Unknown,,18352
5.1,Hunting & trapping terrestrial animals,"Past, Likely to Return",Unknown,Unknown,No/Negligible Impact: 0,,18352
5.1.1,Intentional use (species is the target),"Past, Likely to Return",Unknown,Unknown,No/Negligible Impact: 0,,18352
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18352
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18352
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,18352
7.1.3,Trend Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18352
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,18354
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,18354
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,18354
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,18354
2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18354
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,18354
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,18354
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,18354
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,18354
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,18354
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,18354
7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,,18354
8.1,Invasive non-native/alien species/diseases,Ongoing,Unknown,Unknown,Unknown,,18354
8.1.1,Unspecified species,Ongoing,Unknown,Unknown,Unknown,,18354
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,60002
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,60002
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,60002
2.2.1,Small-holder plantations,Ongoing,,,Low Impact: 3,,60002
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,60002
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,60002
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,60002
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,157773
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,157773
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,157773
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,157773
6.3,Work & other activities,Ongoing,,,Low Impact: 3,,157773
1.1,Housing & urban areas,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,15968
1.2,Commercial & industrial areas,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,15968
1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,15968
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,55072
1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,,55072
6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,,55072
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,55072
7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,,55072
7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,,55072
7.2.1,Abstraction of surface water (domestic use),Ongoing,Unknown,Unknown,Unknown,,55072
8.1,Invasive non-native/alien species/diseases,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,55072
8.1.1,Unspecified species,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,55072
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,55072
9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,,55072
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,177448
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,177448
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,177448
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,177448
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,,177448
5.3,Logging & wood harvesting,Ongoing,Unknown,No decline,Unknown,,177448
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,No decline,Unknown,,177448
11.2,Droughts,Ongoing,,,,,135488
7.2,Dams & water management/use,Ongoing,,,,,135488
7.2.8,Abstraction of ground water (unknown use),Ongoing,,,,,135488
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,163937
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,163937
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,163937
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,169304
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,169304
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,169304
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,169304
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,169304
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,169304
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,169304
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,169304
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,169304
9.3,Agricultural & forestry effluents,Future,,,No/Negligible Impact: 1,,169304
9.3.4,Type Unknown/Unrecorded,Future,,,No/Negligible Impact: 1,,169304
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,163892
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,163892
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
2.4.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,,173721301
3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,,157781173
3.2,Mining & quarrying,Future,Majority (50-90%),Unknown,Unknown,,157783266
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,18398
11.2,Droughts,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,18398
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,,18398
2.1,Annual & perennial non-timber crops,"Past, Unlikely to Return",Majority (50-90%),Very Rapid Declines,Past Impact,,18398
2.1.2,Small-holder farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,,18398
2.1.3,Agro-industry farming,"Past, Unlikely to Return",Majority (50-90%),Very Rapid Declines,Past Impact,,18398
2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Unknown,Unknown,,18398
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Unknown,Unknown,,18398
4.1,Roads & railroads,"Past, Unlikely to Return",Minority (<50%),Very Rapid Declines,Past Impact,,18398
4.2,Utility & service lines,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,18398
5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,18398
5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,18398
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,18398
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,18398
8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,18398
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus,18398
8.1.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,18398
8.1.2,Named species (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus,18398
8.2,Problematic native species/diseases (Corvus albus),Ongoing,Unknown,Unknown,Unknown,Corvus albus,18398
8.2.2,Named species (Corvus albus),Ongoing,Unknown,Unknown,Unknown,Corvus albus,18398
9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Unknown,Unknown,,18398
9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),Unknown,Unknown,,18398
11.3,Temperature extremes,Ongoing,,,Low Impact: 3,,18428
4.3,Shipping lanes,Ongoing,,,Low Impact: 3,,18428
5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,,18428
5.4,Fishing & harvesting aquatic resources,"Past, Unlikely to Return",,,Past Impact,,18428
5.4.1,Intentional use: (subsistence/small scale) [harvest],"Past, Unlikely to Return",,,Past Impact,,18428
5.4.2,Intentional use: (large scale) [harvest],"Past, Unlikely to Return",,,Past Impact,,18428
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,18428
5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,,,Low Impact: 3,,18428
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,18428
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,18428
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,18428
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,18428
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,18428
9.1.1,Sewage,Ongoing,,,Low Impact: 3,,18428
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,18428
9.2.1,Oil spills,Ongoing,,,Low Impact: 3,,18428
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,18428
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,18428
9.4,Garbage & solid waste,Ongoing,,,Low Impact: 3,,18428
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,169211
9.1,Domestic & urban waste water,Ongoing,Unknown,Rapid Declines,Unknown,,83129633
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,83129633
9.1.1,Sewage,Ongoing,Unknown,Rapid Declines,Unknown,,83129633
9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,,83129633
9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,83129633
11.2,Droughts,Ongoing,,,Low Impact: 3,,184538
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,184538
7.2.8,Abstraction of ground water (unknown use),Ongoing,,,Low Impact: 3,,184538
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,184538
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,184538
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,184498
7.2.8,Abstraction of ground water (unknown use),Ongoing,,,Low Impact: 3,,184498
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,184498
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,184498
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,97117836
11.2,Droughts,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,97117836
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97117836
2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97117836
8.1,Invasive non-native/alien species/diseases (Hedychium gardnerianum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hedychium gardnerianum,97117836
8.1.2,Named species (Hedychium gardnerianum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hedychium gardnerianum,97117836
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,169980360
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,169980360
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,169980360
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,169980360
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,169980360
1.1,Housing & urban areas,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,,22697531
11.2,Droughts,Future,Unknown,Unknown,Unknown,,22697531
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,22697531
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,,22697531
2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,,22697531
2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,22697531
2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,22697531
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,22697531
5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,22697531
5.1.1,Intentional use (species is the target),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,22697531
5.2,Gathering terrestrial plants,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,22697531
5.2.2,Unintentional effects (species is not the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,22697531
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,22697531
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,22697531
6.3,Work & other activities,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,22697531
7.1,Fire & fire suppression,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,22697531
7.1.3,Trend Unknown/Unrecorded,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,22697531
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,172834
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,172834
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,172834
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,172834
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,107649398
1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,,107649398
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,107649398
7.2.3,Abstraction of surface water (agricultural use),Ongoing,,,Low Impact: 3,,107649398
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,107649398
8.1,Invasive non-native/alien species/diseases (Acacia mearnsii),Ongoing,,,Low Impact: 3,Acacia mearnsii,107649398
8.1,Invasive non-native/alien species/diseases (Lepomis macrochirus),Ongoing,,,Low Impact: 3,Lepomis macrochirus,107649398
8.1,Invasive non-native/alien species/diseases (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu,107649398
8.1,Invasive non-native/alien species/diseases (Tilapia sparrmanii),Ongoing,,,Low Impact: 3,Tilapia sparrmanii,107649398
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,107649398
8.1.2,Named species (Acacia mearnsii),Ongoing,,,Low Impact: 3,Acacia mearnsii,107649398
8.1.2,Named species (Lepomis macrochirus),Ongoing,,,Low Impact: 3,Lepomis macrochirus,107649398
8.1.2,Named species (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu,107649398
8.1.2,Named species (Tilapia sparrmanii),Ongoing,,,Low Impact: 3,Tilapia sparrmanii,107649398
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,107649398
9.1.1,Sewage,Ongoing,,,Low Impact: 3,,107649398
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,107649398
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,107649398
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,107649398
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,107649398
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,107649398
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,107649398
7.2,Dams & water management/use,Ongoing,,Causing/Could cause fluctuations,Low Impact: 4,,2564
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,2564
7.2.3,Abstraction of surface water (agricultural use),Ongoing,,Causing/Could cause fluctuations,Low Impact: 4,,2564
7.2.8,Abstraction of ground water (unknown use),Ongoing,,,Low Impact: 3,,2564
8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,,2564
8.1,Invasive non-native/alien species/diseases (Labeobarbus seeberi),Ongoing,,,Low Impact: 3,Labeobarbus seeberi,2564
8.1,Invasive non-native/alien species/diseases (Lepomis macrochirus),Ongoing,,,Low Impact: 3,Lepomis macrochirus,2564
8.1,Invasive non-native/alien species/diseases (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,2564
8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,,2564
8.1.2,Named species (Labeobarbus seeberi),Ongoing,,,Low Impact: 3,Labeobarbus seeberi,2564
8.1.2,Named species (Lepomis macrochirus),Ongoing,,,Low Impact: 3,Lepomis macrochirus,2564
8.1.2,Named species (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,2564
8.2,Problematic native species/diseases (Sandelia capensis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sandelia capensis,2564
8.2.2,Named species (Sandelia capensis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sandelia capensis,2564
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,2564
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,2564
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,107662143
7.2.2,Abstraction of surface water (commercial use),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,107662143
8.1,Invasive non-native/alien species/diseases (Micropterus salmoides),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Micropterus salmoides,107662143
8.1.2,Named species (Micropterus salmoides),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Micropterus salmoides,107662143
9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,107662143
9.1.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,107662143
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,107662143
9.3.4,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,107662143
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,41064
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,41064
5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,41064
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,41064
5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,41064
7.2,Dams & water management/use,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,195005
