code,habitat,suitability,season,majorimportance,taxonid_iucn
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,Resident,Yes,190552352
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,190552352
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,190552352
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,16393900
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,16393900
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,44978922
4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,Resident,,44978922
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22723725
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22723725
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22723725
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No,22723725
18,Unknown,Suitable,,,149171452
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,149172222
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,149172222
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,13057
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,13057
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,161082638
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13058
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,,,13058
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,13054
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,13054
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161096754
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,13062
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,,13062
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,161098633
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13065
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,,,13065
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161099125
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,161100359
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,161109572
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,161109855
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161110853
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13076
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161111293
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,122906035
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No,64303119
8.2,Desert - Temperate,Suitable,Resident,Yes,64303119
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,13110
3.7,Shrubland - Subtropical/Tropical High Altitude,Unknown,Seasonal Occurrence Unknown,,13110
14.3,Artificial/Terrestrial - Plantations,Marginal,,,13114
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,13114
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,13114
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,136604
18,Unknown,Suitable,,,136604
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,136715
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,13120
14.3,Artificial/Terrestrial - Plantations,Marginal,,,136522
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,136522
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,136320
12.6,Marine Intertidal - Tidepools,Suitable,Resident,,13145
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,,13145
9.1,Marine Neritic - Pelagic,Suitable,,,13145
9.10,Marine Neritic - Estuaries,Suitable,,,13145
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,155991
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,155906
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Unknown,,,155906
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,155906
1.4,Forest - Temperate,Suitable,Breeding Season,Yes,22680488
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,22680488
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Non-Breeding Season,Yes,22680488
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Non-Breeding Season,No,22680488
9.10,Marine Neritic - Estuaries,Suitable,Non-Breeding Season,No,22680488
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,No,22680488
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,198858
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,89250933
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,89250933
11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,,15522229
11.1.1,Hard Substrate,Suitable,,,15522229
11.1.2,Soft Substrate,Suitable,,,15522229
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,,15522229
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,,,15522229
9.4,Marine Neritic - Subtidal Sandy,Suitable,,,15522229
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,,,15522229
4.4,Grassland - Temperate,Suitable,Resident,Yes,149115173
1.4,Forest - Temperate,Suitable,Resident,Yes,149115163
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149115163
1.4,Forest - Temperate,Suitable,Resident,Yes,149167976
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,175922919
4.4,Grassland - Temperate,Suitable,Resident,Yes,149168223
1.4,Forest - Temperate,Suitable,Resident,Yes,172768413
1.4,Forest - Temperate,Suitable,Resident,Yes,149168387
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149168387
4.4,Grassland - Temperate,Suitable,Resident,Yes,149168387
4.4,Grassland - Temperate,Suitable,Resident,Yes,149167798
1.4,Forest - Temperate,Suitable,Resident,Yes,149167756
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149167756
1.4,Forest - Temperate,Suitable,Resident,Yes,149167267
1.4,Forest - Temperate,Suitable,Resident,Yes,149165724
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149165724
1.4,Forest - Temperate,Suitable,Resident,Yes,175942795
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,175942795
1.4,Forest - Temperate,Suitable,Resident,Yes,149165345
1.4,Forest - Temperate,Suitable,Resident,Yes,175944745
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,175944745
4.4,Grassland - Temperate,Suitable,Resident,Yes,175944745
1.4,Forest - Temperate,Suitable,Resident,Yes,149165322
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149165322
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149165213
1.4,Forest - Temperate,Suitable,Resident,Yes,149165099
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149165099
1.4,Forest - Temperate,Suitable,Resident,Yes,172768498
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,172768498
1.4,Forest - Temperate,Suitable,Resident,Yes,149165032
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149165032
1.4,Forest - Temperate,Suitable,Resident,Yes,149164951
1.4,Forest - Temperate,Suitable,Resident,Yes,172768520
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,172768520
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,149170034
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,202045
1.8,Forest - Subtropical/Tropical Swamp,Suitable,,Yes,202045
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,202045
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,54888
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,54888
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,,49254605
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Resident,,49254605
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,49254605
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,,66899676
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,72765401
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,66899713
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58048491
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,58048491
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,,13216
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,13216
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,169252
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,169252
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Unknown,,,13227
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,,Yes,41759
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,,Yes,41759
10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,,Yes,41759
1.4,Forest - Temperate,Suitable,Resident,Yes,189551153
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,Resident,Yes,189551153
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,22707227
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No,22707227
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes,22707227
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22707227
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No,22707227
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,No,22707227
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,42840
1.8,Forest - Subtropical/Tropical Swamp,Suitable,,,139155285
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22687993
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,No,22687993
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22688018
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,22688018
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,No,22688018
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,139351857
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,139351857
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,199540
1.4,Forest - Temperate,Suitable,Resident,Yes,97170117
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes,97170117
16,Introduced vegetation,Suitable,Resident,Yes,97170117
3.4,Shrubland - Temperate,Suitable,Resident,Yes,68427620
4.4,Grassland - Temperate,Suitable,Resident,Yes,68427620
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,Yes,68427761
4.4,Grassland - Temperate,Suitable,Resident,Yes,68427761
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,182764
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,181754
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,158829
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,,158829
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,158829
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,166495435
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,58379
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,58379
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,,136468
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,,136468
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,172675
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,,172675
14.3,Artificial/Terrestrial - Plantations,Unknown,,,196257
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,196257
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,136537
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,163313085
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,163313085
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,136458
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,196429436
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,16971425
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,136206
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,136206
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,16971364
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,136272
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136272
14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,,41572
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,41572
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,41572
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,163314538
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,163024481
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,89299198
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,89299198
7.2,Caves and Subterranean Habitats (non-aquatic) - Other Subterranean Habitats,Suitable,Resident,Yes,89299198
1.4,Forest - Temperate,Suitable,Resident,Yes,149166965
3.4,Shrubland - Temperate,Suitable,Resident,Yes,149166965
4.4,Grassland - Temperate,Suitable,Resident,No,149166965
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,62015
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,62015
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,136628
15.5,Artificial/Aquatic - Excavations (open),Suitable,Resident,No,57883
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,57883
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57883
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,57883
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,57893
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,57893
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,57893
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Unknown,,,57893
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,,,57893
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,,,57893
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57895
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,57895
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,57895
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,57895
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,57895
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57199
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,57199
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,57199
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136165
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,136103
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136103
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136103
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136103
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57215
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136104
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136104
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,136104
12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,Resident,,13374
12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,Resident,Yes,13374
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,182815
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,Resident,,182815
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,65403327
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,181058
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22723224
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,22723224
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,13449
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,42635
1.4,Forest - Temperate,Suitable,Resident,Yes,97237103
3.4,Shrubland - Temperate,Suitable,Resident,Yes,97237103
4.4,Grassland - Temperate,Suitable,Resident,Yes,97237103
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,56040450
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,,56040450
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,56041167
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,153631945
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,Resident,Yes,153631945
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,153631945
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,134205
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,13524
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,13524
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,13524
9.8,Marine Neritic - Coral Reef,Suitable,,,133466
9.8,Marine Neritic - Coral Reef,Suitable,,,133331
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,19736
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,Resident,Yes,13555
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,22711063
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,15597
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,15597
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58271
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,58271
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,58271
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,58271
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,Yes,136049
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes,136049
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,136049
14.1,Artificial/Terrestrial - Arable Land,Suitable,,,58282
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,,,58282
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,,,58282
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,58282
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,58282
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,58282
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,,58282
14.2,Artificial/Terrestrial - Pastureland,Unknown,,,58388
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,58388
15.5,Artificial/Aquatic - Excavations (open),Suitable,,,58388
15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,,,58388
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,,58388
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,58388
1.4,Forest - Temperate,Suitable,,,13564
15.5,Artificial/Aquatic - Excavations (open),Suitable,,,13564
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,13564
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,,13564
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,,13564
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,13570
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,13570
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes,22717059
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,Yes,199496
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,199497
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,199559
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,13584
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,13584
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,,75601781
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,75601781
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196777
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,64305
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,64305
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,64340
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,64340
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,,64340
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,13597
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13597
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,,13597
14.1,Artificial/Terrestrial - Arable Land,Suitable,,,13598
14.2,Artificial/Terrestrial - Pastureland,Marginal,,,13598
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,13598
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13598
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,122899301
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,198921
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes,198921
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,198921
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,198921
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,198921
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,41832
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,41832
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,126710128
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,126710128
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,161439
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,161439
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,110847130
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes,110847130
10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,Resident,Yes,110847130
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,110847130
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,60199
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes,60199
10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,Resident,Yes,60199
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,60199
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,60199
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,60200
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,60200
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,60200
4.4,Grassland - Temperate,Suitable,,Yes,13604
1.4,Forest - Temperate,Suitable,Resident,Yes,189550107
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,189550107
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes,189550107
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,122913831
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,,122913831
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,122913831
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161059247
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161059247
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,161059649
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,161059649
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,161059649
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13611
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,13612
1.4,Forest - Temperate,Suitable,Resident,Yes,22705397
