code,habitat,suitability,season,majorimportance,taxonid_iucn
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,59368
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59369
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59369
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59370
1.4,Forest - Temperate,Suitable,,Yes,59372
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59372
1.4,Forest - Temperate,Suitable,Resident,Yes,59381
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59381
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,78576297
1.4,Forest - Temperate,Suitable,Resident,Yes,59387
14.4,Artificial/Terrestrial - Rural Gardens,Unknown,Resident,,61909
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Unknown,Resident,,61909
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,61909
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59393
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59395
1.4,Forest - Temperate,Suitable,Resident,Yes,59397
1.4,Forest - Temperate,Suitable,Resident,Yes,59398
1.4,Forest - Temperate,Suitable,Resident,Yes,59399
1.4,Forest - Temperate,Suitable,Resident,Yes,59400
1.4,Forest - Temperate,Suitable,Resident,Yes,59401
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184533
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184722
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,44617
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes,44617
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes,44617
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,44617
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,135870
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,135870
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,135870
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59110
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59110
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,136191
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,136191
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,136191
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,136191
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Breeding Season,Yes,136191
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,155933
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,67368866
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,18547
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,161077487
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22720753
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,18577
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,,,58910
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,,,58910
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,79101722
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101722
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101728
14.3,Artificial/Terrestrial - Plantations,Suitable,,,58834
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58834
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101737
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No,79101750
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,79101750
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101750
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58866
14.3,Artificial/Terrestrial - Plantations,Suitable,,,58868
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,58868
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,61884
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,61884
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101755
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,58881
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58881
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,61887
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,61887
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,61887
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes,58890
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58890
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,58890
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,58890
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101771
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,58905
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58905
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,79101779
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58919
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,61889
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,61889
8.2,Desert - Temperate,Suitable,,Yes,195289
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes,19449330
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,Yes,19448833
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,19448833
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,19448833
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19448833
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,19449267
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19449267
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,61349
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,No,61349
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,19449277
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19449277
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19449338
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,61281
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,61281
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,61281
1.4,Forest - Temperate,Suitable,,,18582
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,,18582
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,,18582
5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),Suitable,,,18582
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,18582
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,18597
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,18597
8.2,Desert - Temperate,Suitable,Resident,Yes,62452865
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,18599
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,18600
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Marginal,,,18601
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,18601
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,61113
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,125341177
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,172860
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Marginal,Resident,,12798
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,12798
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,172508
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22720734
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,45470702
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes,15038064
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,57200
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,136587
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,18658
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,22678869
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22678869
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,22698097
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,22698097
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Breeding Season,Yes,22698097
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Non-Breeding Season,Yes,22698097
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes,22698097
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes,22698097
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes,22698097
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Breeding Season,No,22698097
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Non-Breeding Season,No,22698097
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Breeding Season,No,22698097
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Non-Breeding Season,No,22698097
9.4,Marine Neritic - Subtidal Sandy,Suitable,Breeding Season,No,22698097
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,No,22698097
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Breeding Season,No,22698097
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Non-Breeding Season,No,22698097
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Breeding Season,No,22698097
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Non-Breeding Season,No,22698097
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Breeding Season,No,22698097
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Non-Breeding Season,No,22698097
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,22698049
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,22698049
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Breeding Season,Yes,22698049
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Non-Breeding Season,Yes,22698049
1.4,Forest - Temperate,Suitable,Breeding Season,Yes,22698049
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,No,22698049
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,No,22698049
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Breeding Season,No,22698049
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Non-Breeding Season,No,22698049
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Breeding Season,No,22698049
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Non-Breeding Season,No,22698049
9.4,Marine Neritic - Subtidal Sandy,Suitable,Breeding Season,No,22698049
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,No,22698049
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Breeding Season,No,22698049
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Non-Breeding Season,No,22698049
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Breeding Season,No,22698049
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Non-Breeding Season,No,22698049
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Breeding Season,No,22698049
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Non-Breeding Season,No,22698049
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,22698020
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes,22698020
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Breeding Season,Yes,22698020
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Non-Breeding Season,Yes,22698020
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Breeding Season,Yes,22698020
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Breeding Season,Yes,22698020
9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes,22698020
9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes,22698020
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Breeding Season,No,22698020
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Non-Breeding Season,No,22698020
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Breeding Season,No,22698020
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Non-Breeding Season,No,22698020
9.4,Marine Neritic - Subtidal Sandy,Suitable,Breeding Season,No,22698020
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,No,22698020
