code,habitat,suitability,season,majorimportance,taxonid_iucn
14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No,22726579
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22726579
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No,22726579
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22726579
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22726579
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No,22726579
14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No,22726572
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22726572
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No,22726572
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22726572
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22726572
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No,22726572
1.4,Forest - Temperate,Suitable,Resident,Yes,149165436
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,149165436
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,149165436
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,103636217
2.1,Savanna - Dry,Suitable,,,17840
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,,17840
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,,17844
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,4828
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,4828
4.4,Grassland - Temperate,Suitable,Resident,Yes,4828
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,64791096
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,103880486
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,103880486
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,4846
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,4855
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Non-Breeding Season,No,22697695
1.4,Forest - Temperate,Suitable,Breeding Season,Yes,22697695
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Non-Breeding Season,No,22697695
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Breeding Season,Yes,22697695
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Non-Breeding Season,Yes,22697695
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,22697695
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Non-Breeding Season,Yes,22697695
14.1,Artificial/Terrestrial - Arable Land,Suitable,Non-Breeding Season,No,22697685
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Breeding Season,Yes,22697685
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Non-Breeding Season,Yes,22697685
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Breeding Season,Yes,22697685
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Non-Breeding Season,Yes,22697685
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,22697685
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Non-Breeding Season,Yes,22697685
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Breeding Season,Yes,22697685
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Non-Breeding Season,Yes,22697685
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,22697685
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Non-Breeding Season,Yes,22697685
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22717931
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No,22717931
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,168211
13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,Resident,No,22695368
14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No,22695368
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,No,22695368
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,No,22695368
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,22695368
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,No,22695368
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,No,22695368
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Marginal,Resident,,22728310
14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No,22728310
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No,22728310
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,22728310
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22728310
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,No,22728310
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,22728310
14.1,Artificial/Terrestrial - Arable Land,Suitable,Breeding Season,No,22695379
14.1,Artificial/Terrestrial - Arable Land,Suitable,Non-Breeding Season,No,22695379
3.4,Shrubland - Temperate,Suitable,Breeding Season,No,22695379
3.4,Shrubland - Temperate,Suitable,Non-Breeding Season,No,22695379
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,No,22695379
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Non-Breeding Season,No,22695379
4.4,Grassland - Temperate,Suitable,Breeding Season,No,22695379
4.4,Grassland - Temperate,Suitable,Non-Breeding Season,No,22695379
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Breeding Season,No,22695379
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Non-Breeding Season,No,22695379
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Marginal,Resident,,22695379
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,Resident,,22695379
11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",Suitable,,,163337
11.1.1,Hard Substrate,Unknown,,,163337
11.1.2,Soft Substrate,Suitable,,,163337
11.5,Marine Deep Benthic - Seamount,Suitable,,,163337
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,,,163337
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,22711366
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,22711366
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,22711366
1.4,Forest - Temperate,Suitable,Resident,Yes,97217487
16,Introduced vegetation,Suitable,Resident,No,97217487
1.4,Forest - Temperate,Suitable,Resident,Yes,97217787
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,97217787
16,Introduced vegetation,Suitable,Resident,Yes,97217787
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,97217920
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,133142
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,133142
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,60770
5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,,,60770
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,91226506
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,91226506
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,168255
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,Yes,168255
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,,Yes,168255
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,168255
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,168255
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,91226527
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,91226527
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,91226655
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,91226655
1.4,Forest - Temperate,Suitable,Resident,,149165606
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,,149165606
1.4,Forest - Temperate,Suitable,,,4968
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,,,4968
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,,,4968
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,,,4968
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,4968
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,4968
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes,4968
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,184644
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,,184644
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,184562
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184643
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184504
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22714282
14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,No,22714282
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,22714282
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22714282
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No,22714282
9.4,Marine Neritic - Subtidal Sandy,Suitable,,,178999
9.10,Marine Neritic - Estuaries,Suitable,,,4982
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196138
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196139
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes,98471289
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,98471289
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes,98471433
5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,Resident,Yes,98471433
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,98471433
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,98471539
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,22701358
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,22701358
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22701358
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22734762
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,104681745
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,,104681745
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,197241
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,197241
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,197241
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,127937731
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,172636
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,197237
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,197237
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,197237
14.3,Artificial/Terrestrial - Plantations,Suitable,,,178710
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,,178710
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,178710
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,178710
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,178710
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,157679001
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,157679001
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,157679001
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,197236
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,197236
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,197233
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,104683709
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,104683709
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,104683759
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,104683759
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,104683759
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,203834
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,203834
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,,203834
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,97210381
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,97210381
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,197230
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,197230
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,197230
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,197229
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,197229
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,172648
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,172679
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22722611
3.7,Shrubland - Subtropical/Tropical High Altitude,Marginal,Resident,,22722611
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,61290
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,19084839
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,61358
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,61358
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,5027
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,19085009
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,5032
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,Resident,No,61390
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,61390
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,No,61390
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,122055145
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,122055145
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,19085501
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19085501
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,61179
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,61179
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,61179
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,122055172
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,60831
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,60831
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,60831
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,60347
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,,60347
1.8,Forest - Subtropical/Tropical Swamp,Suitable,,,134235
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,134235
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No,22684360
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,22684360
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22684360
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No,22684360
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,54970
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,54970
1.4,Forest - Temperate,Suitable,,Yes,5056
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,5056
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,44249
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184729
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,169292
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,169292
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,169292
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,177896346
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,177896346
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,177896346
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,173719682
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,173719682
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,173719682
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,173719682
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,163657
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,163657
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,122883783
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,122883783
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,122883783
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,139556008
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,139556008
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,139556008
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,61173094
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22687828
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,22687828
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,182524
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,,182524
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,59701
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,59701
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,,,158514
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,158514
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,158514
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,165504
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Marginal,,,165504
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,46205559
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,98894402
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,98894402
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,98895427
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,98895427
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,98895427
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No,22681293
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22681293
2.1,Savanna - Dry,Suitable,Resident,Yes,22681293
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,No,22681293
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,174111
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,13307133
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes,13307133
4.4,Grassland - Temperate,Suitable,Resident,Yes,13307696
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,13309203
4.4,Grassland - Temperate,Suitable,Resident,Yes,13309203
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,178724
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,,178724
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,5149
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,5149
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,136880
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,40007
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,40007
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,5144
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,5144
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,5144
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes,5144
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,5144
2.2,Savanna - Moist,Suitable,Resident,Yes,5144
1.5,Forest - Subtropical/Tropical Dry,Marginal,Resident,,80377468
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,80377468
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,80378884
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,80378884
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55042
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55042
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55094
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55094
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,135855
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,135855
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,135855
9.10,Marine Neritic - Estuaries,Suitable,,,183457
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,,,183457
9.6,Marine Neritic - Subtidal Muddy,Suitable,,,183457
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22690138
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22690138
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22690138
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196524
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,44885488
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,20633270
4.4,Grassland - Temperate,Suitable,Resident,Yes,68279966
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,68280851
5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,Resident,Yes,68280851
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,68280851
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,62452586
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,187028
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22722136
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,5263
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,5263
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,5263
9.4,Marine Neritic - Subtidal Sandy,Suitable,,Yes,192744
9.8,Marine Neritic - Coral Reef,Suitable,,No,192744
9.8.6,Inter-Reef Rubble Substrate,Suitable,,Yes,192744
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,,Yes,192556
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192522
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,,Yes,192522
9.4,Marine Neritic - Subtidal Sandy,Suitable,,Yes,192522
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192687
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192544
9.4,Marine Neritic - Subtidal Sandy,Suitable,,Yes,192544
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192403
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192487
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,,Yes,192823
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192709
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192497
12.1,Marine Intertidal - Rocky Shoreline,Suitable,,Yes,192748
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,Yes,192748
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,184535207
