code,habitat,suitability,season,majorimportance,taxonid_iucn
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,44177
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,44177
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,44177
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,44177
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,44178
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,44178
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,44178
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,44178
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,44178
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,44178
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,152331440
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,152331440
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,152331440
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,152331440
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,152331440
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,152331440
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,,59050
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59050
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,59050
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,59050
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,Yes,59051
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59051
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,59051
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59055
5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,59055
1.4,Forest - Temperate,Suitable,Resident,Yes,59061
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59061
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Resident,,1095
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,,1095
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,1095
5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,Resident,Yes,59070
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,1117
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,1117
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,29432
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,29432
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,29432
3.5,Shrubland - Subtropical/Tropical Dry,Unknown,Resident,,19198593
4.5,Grassland - Subtropical/Tropical Dry,Unknown,Resident,,19198593
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,122150350
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,122150350
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,173699164
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,173699164
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,173699164
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,150107127
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,150107133
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,150107194
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,150122729
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,150122874
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,169382
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,74855383
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,74855790
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,74856459
2.1,Savanna - Dry,Suitable,Resident,Yes,75161540
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,166177
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,166094
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,166068
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,49830703
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,Yes,176265
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,22680203
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes,22680203
13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,Resident,No,22680203
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,22680203
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,1262
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,196505
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55170
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,77318469
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55210
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55210
4.4,Grassland - Temperate,Suitable,Resident,Yes,19199315
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,103896506
1.4,Forest - Temperate,Suitable,,,1272
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,1272
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,1272
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,1272
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes,60344
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Breeding Season,Yes,60344
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Non-Breeding Season,,60344
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Non-Breeding Season,,60344
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,Non-Breeding Season,,60344
12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,Non-Breeding Season,,60344
12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,Non-Breeding Season,,60344
12.6,Marine Intertidal - Tidepools,Suitable,Non-Breeding Season,,60344
12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,Non-Breeding Season,,60344
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Non-Breeding Season,,60344
15.10,Artificial/Aquatic - Karst and Other Subterranean Hydrological Systems (human-made),Suitable,Non-Breeding Season,,60344
15.11,Artificial/Marine - Marine Anthropogenic Structures,Suitable,Non-Breeding Season,,60344
15.13,Artificial/Marine - Mari/Brackishculture Ponds,Suitable,Non-Breeding Season,,60344
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Non-Breeding Season,,60344
15.3,Artificial/Aquatic - Aquaculture Ponds,Suitable,Non-Breeding Season,,60344
15.4,Artificial/Aquatic - Salt Exploitation Sites,Suitable,Non-Breeding Season,,60344
15.5,Artificial/Aquatic - Excavations (open),Suitable,Non-Breeding Season,,60344
15.6,Artificial/Aquatic - Wastewater Treatment Areas,Suitable,Non-Breeding Season,,60344
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,Non-Breeding Season,,60344
15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,Non-Breeding Season,,60344
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Non-Breeding Season,,60344
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Non-Breeding Season,,60344
5.11,Wetlands (inland) - Alpine Wetlands (includes temporary waters from snowmelt),Suitable,Non-Breeding Season,,60344
5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,Non-Breeding Season,,60344
5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,Non-Breeding Season,,60344
5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",Suitable,Non-Breeding Season,,60344
5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,Non-Breeding Season,,60344
5.17,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Marshes/Pools",Suitable,Non-Breeding Season,,60344
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,Non-Breeding Season,,60344
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Non-Breeding Season,,60344
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,Non-Breeding Season,,60344
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Non-Breeding Season,,60344
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Non-Breeding Season,,60344
5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,Non-Breeding Season,,60344
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Non-Breeding Season,,60344
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Non-Breeding Season,,60344
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Non-Breeding Season,,60344
9.1,Marine Neritic - Pelagic,Suitable,Passage,,60344
9.10,Marine Neritic - Estuaries,Suitable,Non-Breeding Season,,60344
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Passage,,60344
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Non-Breeding Season,,60344
9.4,Marine Neritic - Subtidal Sandy,Suitable,Non-Breeding Season,,60344
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Non-Breeding Season,,60344
9.6,Marine Neritic - Subtidal Muddy,Suitable,Non-Breeding Season,,60344
9.7,Marine Neritic - Macroalgal/Kelp,Suitable,Non-Breeding Season,,60344
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Non-Breeding Season,,60344
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58010
14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,,102839222
1.5,Forest - Subtropical/Tropical Dry,Unknown,,,102839222
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,19672459
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,200030437
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,200030437
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184637
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,184606
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,184606
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,184606
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,190943
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,190943
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,190944
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes,190944
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22685527
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,No,22685527
2.1,Savanna - Dry,Suitable,Resident,Yes,22685527
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,74994414
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,178363
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,203080
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,178272
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,74994974
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,74995219
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,74995297
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,74995297
4.5,Grassland - Subtropical/Tropical Dry,Suitable,,,178278
14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,,178592
14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,,178592
14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,,178592
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,178592
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,178592
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,178592
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,203101
14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,,203108
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,203108
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,203109
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,178478
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,74995991
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,,178336
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,178336
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,,178336
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,75085311
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,1319
18,Unknown,Suitable,,,75086730
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,203674
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes,203127
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,,50950423
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,50950423
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,203128
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,125200843
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,125200843
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,125200559
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,125200559
3.4,Shrubland - Temperate,Unknown,Resident,,47709755
4.4,Grassland - Temperate,Suitable,Resident,Yes,47709755
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,54468
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,54468
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,Resident,,121383673
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Unknown,Seasonal Occurrence Unknown,,121383673
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,121383673
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,121383673
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,78901981
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,78901981
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,65880793
1.4,Forest - Temperate,Suitable,Resident,Yes,22704415
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22704415
2.1,Savanna - Dry,Suitable,Resident,Yes,22704415
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22682447
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22682447
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,22728410
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22728410
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,199526
13.2,Marine Coastal/supratidal - Coastal Caves/Karst,Suitable,,,1784
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22713719
13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,,,135600
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,135600
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Seasonal Occurrence Unknown,,19483002
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,19483002
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,19483002
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,,60411
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Unknown,Resident,,60411
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,,60411
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,,60411
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,60411
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,1850
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,1850
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,80351408
1.4,Forest - Temperate,Suitable,Resident,Yes,22702156
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,22702156
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No,22702156
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,169518528
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,169518528
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,60325
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22710490
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22710490
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196153
14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,,103186194
2.2,Savanna - Moist,Suitable,Resident,Yes,15157465
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,49830106
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,182964
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,182964
14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,,1933
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,1933
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,Yes,1933
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,59391
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,61911
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,61911
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,Yes,22685553
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22685553
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22685553
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,199560
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Non-Breeding Season,No,22685542
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22685542
2.2,Savanna - Moist,Suitable,Resident,Yes,22685542
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,22685572
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22685572
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,22685572
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,177897213
1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes,177897213
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,177897213
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,177897213
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,,,167424
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,167424
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22697021
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Marginal,Resident,,22697021
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,22697021
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,No,22697021
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,22697021
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,22697021
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,22691932
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes,22691932
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,65880800
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,65545215
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,125252765
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,196745
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,44632
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,44636
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,44635
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,44634
1.4,Forest - Temperate,Suitable,Resident,Yes,95947515
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,95947515
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,203171
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,203171
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,44461
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,44461
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,,44462
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,44462
18,Unknown,Suitable,Seasonal Occurrence Unknown,,20639917
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55253
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55253
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,77342583
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,77342583
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55254
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,55254
4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,Resident,,55254
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55254
14.2,Artificial/Terrestrial - Pastureland,Unknown,Resident,,55255
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55255
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55255
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,55255
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55104
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,55104
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,55104
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55104
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55257
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55257
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,55257
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,55258
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55258
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55040
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55040
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55259
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55259
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55260
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55260
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,77342769
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,77342769
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,77342836
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,77342836
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,174664
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,,174664
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,61860
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,61860
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,2119
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,2119
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,175360
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,174591
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,174591
