year,assess_year,code,category,taxonid_iucn
1965,1965,,"""Very rare but believed to be stable or increasing""",15952
2021,2021,EN,Endangered,15962
2008,2008,CR,Critically Endangered,15962
1996,1996,EN,Endangered,15962
1994,1994,I,Indeterminate,15962
2015,2014,EN,Endangered,15955
2011,2010,EN,Endangered,15955
2010,2010,EN,Endangered,15955
2008,2008,EN,Endangered,15955
2002,2002,EN,Endangered,15955
1996,1996,EN,Endangered,15955
1994,1994,E,Endangered,15955
1990,1990,E,Endangered,15955
1988,1988,E,Endangered,15955
1986,1986,E,Endangered,15955
2011,2010,EN,Endangered,15956
2010,2010,EN,Endangered,15956
2008,2008,EN,Endangered,15956
1996,1996,CR,Critically Endangered,15956
1965,1965,,"""Status inadequately known-survey required or data sought""",15956
2011,2010,EN,Endangered,136853
2010,2010,EN,Endangered,136853
2008,2008,EN,Endangered,136853
2011,2010,EN,Endangered,136899
2010,2010,EN,Endangered,136899
2008,2008,EN,Endangered,136899
2016,2016,EN,Endangered,15933
2008,2008,EN,Endangered,15933
2007,2007,EN,Endangered,15933
2000,2000,EN,Endangered,15933
1996,1996,EN,Endangered,15933
1994,1994,V,Vulnerable,15933
1990,1990,V,Vulnerable,15933
1988,1988,V,Vulnerable,15933
1986,1986,V,Vulnerable,15933
2016,2015,EN,Endangered,40014
2008,2008,EN,Endangered,40014
2007,2007,EN,Endangered,40014
2000,2000,EN,Endangered,40014
2016,2016,EN,Endangered,15937
2008,2008,EN,Endangered,15937
2007,2007,EN,Endangered,15937
2000,2000,EN,Endangered,15937
1996,1996,EN,Endangered,15937
1988,1988,V,Vulnerable,15937
2016,2016,EN,Endangered,15936
2008,2008,EN,Endangered,15936
2007,2007,EN,Endangered,15936
2000,2000,EN,Endangered,15936
1996,1996,EN,Endangered,15936
1988,1988,V,Vulnerable,15936
2019,2019,EN,Endangered,22696649
2018,2018,EN,Endangered,22696649
2016,2016,EN,Endangered,22696649
2012,2012,EN,Endangered,22696649
2010,2010,EN,Endangered,22696649
2008,2008,EN,Endangered,22696649
2006,2006,EN,Endangered,22696649
2005,2005,EN,Endangered,22696649
2004,2004,CR,Critically Endangered,22696649
2000,2000,CR,Critically Endangered,22696649
1996,1996,VU,Vulnerable,22696649
1994,1994,VU,Vulnerable,22696649
1988,1988,T,Threatened,22696649
1996,1996,EN,Endangered,15981
1994,1994,I,Indeterminate,15981
1990,1990,I,Indeterminate,15981
1988,1988,I,Indeterminate,15981
1986,1986,I,Indeterminate,15981
1985,1985,I,Indeterminate,15981
