year,assess_year,code,category,taxonid_iucn
2021,2020,EN,Endangered,60129
2006,2006,VU,Vulnerable,60129
2021,2020,EN,Endangered,195474
2014,2012,EN,Endangered,201468
2014,2012,EN,Endangered,201469
2016,2014,EN,Endangered,65402468
2021,2020,EN,Endangered,49254302
2009,2006,EN,Endangered,159042
1996,1996,EN,Endangered,19604
1994,1994,R,Rare,19604
1996,1996,EN,Endangered,19644
1994,1994,R,Rare,19644
2016,2015,EN,Endangered,19680
2008,2008,EN,Endangered,19680
2000,2000,VU,Vulnerable,19680
1996,1996,LR/nt,Lower Risk/near threatened,19680
2016,2016,EN,Endangered,100339930
2020,2015,EN,Endangered,57971
2016,2015,EN,Endangered,57971
2008,2008,EN,Endangered,57971
2004,2004,EN,Endangered,57971
2016,2015,EN,Endangered,85628040
2020,2015,EN,Endangered,57975
2016,2015,EN,Endangered,57975
2008,2008,DD,Data Deficient,57975
2004,2004,DD,Data Deficient,57975
2020,2015,EN,Endangered,86466943
2016,2015,EN,Endangered,86466943
2016,2016,EN,Endangered,100339944
2016,2015,EN,Endangered,79130281
2020,2015,EN,Endangered,86466968
2016,2015,EN,Endangered,86466968
2016,2015,EN,Endangered,57994
2008,2008,VU,Vulnerable,57994
2004,2004,VU,Vulnerable,57994
2016,2015,EN,Endangered,79130249
2014,2012,EN,Endangered,196487
2016,2016,EN,Endangered,22701706
2012,2012,EN,Endangered,22701706
2008,2008,EN,Endangered,22701706
2004,2004,EN,Endangered,22701706
2000,2000,EN,Endangered,22701706
1996,1996,EN,Endangered,22701706
1994,1994,EN,Endangered,22701706
1988,1988,T,Threatened,22701706
2015,2013,EN,Endangered,19705
2008,2008,EN,Endangered,19705
2006,2006,EN,Endangered,19705
1996,1996,EN,Endangered,19705
1994,1994,V,Vulnerable,19705
1990,1990,V,Vulnerable,19705
2016,2016,EN,Endangered,19711
2008,2008,EN,Endangered,19711
1996,1996,DD,Data Deficient,19711
1994,1994,I,Indeterminate,19711
2021,2020,EN,Endangered,22685766
2016,2016,EN,Endangered,22685766
2013,2013,EN,Endangered,22685766
2012,2012,EN,Endangered,22685766
2008,2008,EN,Endangered,22685766
2007,2007,EN,Endangered,22685766
2004,2004,EN,Endangered,22685766
2000,2000,EN,Endangered,22685766
1996,1996,EN,Endangered,22685766
1994,1994,EN,Endangered,22685766
1988,1988,T,Threatened,22685766
2020,2020,EN,Endangered,22685772
2016,2016,EN,Endangered,22685772
2013,2013,EN,Endangered,22685772
2012,2012,EN,Endangered,22685772
2011,2011,EN,Endangered,22685772
2008,2008,VU,Vulnerable,22685772
2006,2006,VU,Vulnerable,22685772
2004,2004,VU,Vulnerable,22685772
2000,2000,VU,Vulnerable,22685772
1996,1996,VU,Vulnerable,22685772
1994,1994,VU,Vulnerable,22685772
1988,1988,T,Threatened,22685772
2019,2019,EN,Endangered,22692211
2016,2016,EN,Endangered,22692211
2013,2013,EN,Endangered,22692211
2012,2012,EN,Endangered,22692211
2008,2008,EN,Endangered,22692211
2004,2004,EN,Endangered,22692211
2000,2000,EN,Endangered,22692211
1996,1996,EN,Endangered,22692211
1994,1994,EN,Endangered,22692211
1988,1988,T,Threatened,22692211
2020,2020,EN,Endangered,22682535
2016,2016,VU,Vulnerable,22682535
2012,2012,VU,Vulnerable,22682535
2010,2010,VU,Vulnerable,22682535
2008,2008,VU,Vulnerable,22682535
2004,2004,VU,Vulnerable,22682535
2000,2000,VU,Vulnerable,22682535
1996,1996,VU,Vulnerable,22682535
1994,1994,VU,Vulnerable,22682535
1988,1988,T,Threatened,22682535
2017,2014,EN,Endangered,178630
2010,2009,EN,Endangered,178630
2019,2014,EN,Endangered,50950469
2019,2014,EN,Endangered,50950484
2015,2013,EN,Endangered,44578753
2017,2014,EN,Endangered,50950499
2019,2018,EN,Endangered,50950508
2017,2014,EN,Endangered,50950517
2017,2014,EN,Endangered,178672
2010,2009,EN,Endangered,178672
2020,2014,EN,Endangered,178746
2011,2009,EN,Endangered,178746
2017,2013,EN,Endangered,44578813
2021,2020,EN,Endangered,190552924
2017,2015,EN,Endangered,80580913
2021,2020,EN,Endangered,149165065
2020,2019,EN,Endangered,139564504
2021,2020,EN,Endangered,139565297
2020,2019,EN,Endangered,139565397
2020,2019,EN,Endangered,139565409
2020,2019,EN,Endangered,139565500
2021,2020,EN,Endangered,139565872
2021,2020,EN,Endangered,125989582
2014,2012,EN,Endangered,196490
2020,2019,EN,Endangered,161824030
2020,2012,EN,Endangered,203557
2019,2012,EN,Endangered,203561
2018,2017,EN,Endangered,89187048
2020,2020,EN,Endangered,22696533
2016,2016,EN,Endangered,22696533
2012,2012,EN,Endangered,22696533
2008,2008,EN,Endangered,22696533
2006,2006,EN,Endangered,22696533
2004,2004,EN,Endangered,22696533
2002,2002,EN,Endangered,22696533
2000,2000,LR/lc,Lower Risk/least concern,22696533
1994,1994,LR/lc,Lower Risk/least concern,22696533
1988,1988,NT,Near Threatened,22696533
2006,2006,EN,Endangered,61343
2019,2018,EN,Endangered,19742
2008,2008,EN,Endangered,19742
1996,1996,EN,Endangered,19742
1994,1994,E,Endangered,19742
1990,1990,E,Endangered,19742
1988,1988,E,Endangered,19742
1986,1986,E,Endangered,19742
1982,1982,E,Endangered,19742
2010,2009,EN,Endangered,157487
2016,2016,EN,Endangered,22735692
2012,2012,EN,Endangered,22735692
2010,2010,EN,Endangered,22735692
2008,2008,NR,Not Recognized,22735692
2004,2004,NR,Not Recognized,22735692
2000,2000,NR,Not Recognized,22735692
1994,1994,NR,Not Recognized,22735692
1988,1988,NR,Not Recognized,22735692
2006,2006,EN,Endangered,61408
2015,2014,EN,Endangered,4265
2008,2008,EN,Endangered,4265
1996,1996,CR,Critically Endangered,4265
1996,1996,VU,Vulnerable,4265
1994,1994,V,Vulnerable,4265
1990,1990,V,Vulnerable,4265
2016,2016,EN,Endangered,22714275
2012,2012,EN,Endangered,22714275
2009,2009,CR,Critically Endangered,22714275
2008,2008,CR,Critically Endangered,22714275
2004,2004,CR,Critically Endangered,22714275
2000,2000,CR,Critically Endangered,22714275
1996,1996,EN,Endangered,22714275
1994,1994,EN,Endangered,22714275
1988,1988,T,Threatened,22714275
2017,2017,EN,Endangered,78504623
2019,2018,EN,Endangered,136791
2008,2008,CR,Critically Endangered,136791
2016,2016,EN,Endangered,4273
2008,2008,EN,Endangered,4273
1996,1996,EN,Endangered,4273
1994,1994,E,Endangered,4273
1990,1990,E,Endangered,4273
1988,1988,E,Endangered,4273
2008,2008,EN,Endangered,40705
1996,1996,EN,Endangered,40705
2008,2008,EN,Endangered,19788
2006,2006,DD,Data Deficient,19788
1996,1996,DD,Data Deficient,19788
2020,2020,EN,Endangered,22694268
2016,2016,VU,Vulnerable,22694268
2013,2013,VU,Vulnerable,22694268
2012,2012,VU,Vulnerable,22694268
2008,2008,VU,Vulnerable,22694268
2006,2006,VU,Vulnerable,22694268
2004,2004,VU,Vulnerable,22694268
2000,2000,VU,Vulnerable,22694268
1996,1996,VU,Vulnerable,22694268
1994,1994,VU,Vulnerable,22694268
1988,1988,LR/lc,Lower Risk/least concern,22694268
2016,2015,EN,Endangered,68468511
2000,2000,EN,Endangered,19796
1996,1996,VU,Vulnerable,19796
2016,2016,EN,Endangered,136420
2008,2008,DD,Data Deficient,136420
2019,2018,EN,Endangered,125184151
2014,2012,EN,Endangered,196265
2014,2012,EN,Endangered,196267
2020,2020,EN,Endangered,22696221
2016,2016,VU,Vulnerable,22696221
2013,2012,VU,Vulnerable,22696221
2012,2012,VU,Vulnerable,22696221
2011,2011,VU,Vulnerable,22696221
2009,2009,LC,Least Concern,22696221
2008,2008,LC,Least Concern,22696221
2004,2004,LC,Least Concern,22696221
2000,2000,LR/lc,Lower Risk/least concern,22696221
1994,1994,LR/lc,Lower Risk/least concern,22696221
1988,1988,LR/lc,Lower Risk/least concern,22696221
2015,2010,EN,Endangered,172312
2011,2010,EN,Endangered,172312
2015,2010,EN,Endangered,169662
2011,2010,EN,Endangered,169662
2009,2007,VU,Vulnerable,169662
2018,2018,EN,Endangered,19833
2008,2008,EN,Endangered,19833
2006,2006,EN,Endangered,19833
2003,2003,VU,Vulnerable,19833
2002,2002,VU,Vulnerable,19833
1996,1996,EN,Endangered,19833
1994,1994,E,Endangered,19833
2018,2018,EN,Endangered,19834
2008,2008,CR,Critically Endangered,19834
2003,2003,CR,Critically Endangered,19834
2002,2002,CR,Critically Endangered,19834
2000,2000,LR/cd,Lower Risk/conservation dependent,19834
1996,1996,VU,Vulnerable,19834
2021,2020,EN,Endangered,19836
2008,2008,VU,Vulnerable,19836
2003,2003,EN,Endangered,19836
2000,2000,EN,Endangered,19836
1996,1996,EN,Endangered,19836
1994,1994,E,Endangered,19836
1990,1990,E,Endangered,19836
1988,1988,E,Endangered,19836
1986,1986,E,Endangered,19836
1982,1982,E,Endangered,19836
2020,2015,EN,Endangered,19841
2008,2008,EN,Endangered,19841
2003,2003,CR,Critically Endangered,19841
2000,2000,CR,Critically Endangered,19841
1996,1996,CR,Critically Endangered,19841
2021,2020,EN,Endangered,19840
2008,2008,EN,Endangered,19840
2003,2003,EN,Endangered,19840
2000,2000,EN,Endangered,19840
1996,1996,EN,Endangered,19840
2021,2020,EN,Endangered,19839
2008,2008,VU,Vulnerable,19839
2003,2003,VU,Vulnerable,19839
2000,2000,VU,Vulnerable,19839
1996,1996,VU,Vulnerable,19839
1994,1994,V,Vulnerable,19839
2008,2008,EN,Endangered,134354
2010,2009,EN,Endangered,155788
2019,2013,EN,Endangered,19516858
2006,2006,EN,Endangered,19862
1996,1996,DD,Data Deficient,19862
1996,1996,EN,Endangered,19862
1994,1994,E,Endangered,19862
1990,1990,E,Endangered,19862
2019,2013,EN,Endangered,19516862
2006,2006,EN,Endangered,61231
2019,2013,EN,Endangered,19854
2006,2006,CR,Critically Endangered,19854
1996,1996,CR,Critically Endangered,19854
1994,1994,I,Indeterminate,19854
1990,1990,E,Endangered,19854
1988,1988,E,Endangered,19854
1986,1986,E,Endangered,19854
2014,2012,EN,Endangered,196269
2018,2017,EN,Endangered,56798923
1996,1996,EN,Endangered,19876
1994,1994,E,Endangered,19876
2009,2007,EN,Endangered,169589
2008,2008,EN,Endangered,135427
1996,1996,EN,Endangered,19885
1994,1994,E,Endangered,19885
2012,2010,EN,Endangered,19880
2009,2007,DD,Data Deficient,19880
1996,1996,EN,Endangered,19880
1994,1994,E,Endangered,19880
1990,1990,E,Endangered,19880
1988,1988,E,Endangered,19880
1986,1986,E,Endangered,19880
1983,1983,E,Endangered,19880
2000,2000,EN,Endangered,19886
1996,1996,EN,Endangered,19886
1994,1994,E,Endangered,19886
2014,2012,EN,Endangered,196779
2018,2017,EN,Endangered,66186238
2018,2017,EN,Endangered,19889
2007,2007,EN,Endangered,19889
1996,1996,EN,Endangered,19889
1994,1994,E,Endangered,19889
1990,1990,V,Vulnerable,19889
1988,1988,V,Vulnerable,19889
2020,2019,EN,Endangered,139544386
2020,2019,EN,Endangered,139544736
2020,2019,EN,Endangered,139544865
2020,2019,EN,Endangered,139545032
2020,2019,EN,Endangered,139545047
2020,2019,EN,Endangered,139545346
2020,2019,EN,Endangered,139545355
2015,2014,EN,Endangered,19898
1996,1996,VU,Vulnerable,19898
2015,2012,EN,Endangered,19899
1996,1996,VU,Vulnerable,19899
2020,2020,EN,Endangered,136253
2015,2008,CR,Critically Endangered,136253
2008,2008,CR,Critically Endangered,136253
2021,2015,EN,Endangered,42697
2019,2015,EN,Endangered,42697
2015,2008,EN,Endangered,42697
2008,2008,EN,Endangered,42697
2003,2003,VU,Vulnerable,42697
2000,2000,VU,Vulnerable,42697
1996,1996,VU,Vulnerable,42697
1994,1994,V,Vulnerable,42697
2017,2013,EN,Endangered,44581823
2018,2017,EN,Endangered,169197
2010,2008,EN,Endangered,169197
2009,2006,EN,Endangered,169197
2019,2018,EN,Endangered,110464455
2020,2019,EN,Endangered,55387
2004,2004,DD,Data Deficient,55387
2020,2019,EN,Endangered,55439
2006,2006,CR,Critically Endangered,55439
2004,2004,DD,Data Deficient,55439
2020,2019,EN,Endangered,55447
2006,2006,CR,Critically Endangered,55447
2004,2004,EN,Endangered,55447
2020,2019,EN,Endangered,151284673
2020,2019,EN,Endangered,55573
2004,2004,EN,Endangered,55573
2020,2020,EN,Endangered,169852180
2008,2008,EN,Endangered,40540
1996,1996,LR/lc,Lower Risk/least concern,40540
2018,2017,EN,Endangered,98836352
2010,2009,EN,Endangered,155651
2013,2013,EN,Endangered,21751854
2016,2016,EN,Endangered,22692250
2012,2012,EN,Endangered,22692250
2008,2008,EN,Endangered,22692250
2004,2004,EN,Endangered,22692250
2000,2000,EN,Endangered,22692250
1996,1996,EN,Endangered,22692250
1994,1994,EN,Endangered,22692250
1988,1988,T,Threatened,22692250
2014,2012,EN,Endangered,196120
2019,2018,EN,Endangered,174482
2010,2010,NT,Near Threatened,174482
2016,2016,EN,Endangered,44661
2004,2004,DD,Data Deficient,44661
2011,2011,EN,Endangered,180647
2011,2010,EN,Endangered,156194
2011,2009,EN,Endangered,156082
2008,2008,EN,Endangered,134616
2016,2016,EN,Endangered,57998
2008,2008,EN,Endangered,57998
2004,2004,CR,Critically Endangered,57998
2004,2004,EN,Endangered,19940
1996,1996,EN,Endangered,19940
1994,1994,E,Endangered,19940
1990,1990,E,Endangered,19940
1988,1988,E,Endangered,19940
1986,1986,E,Endangered,19940
2014,2013,EN,Endangered,60987
2006,2006,DD,Data Deficient,60987
2012,2008,EN,Endangered,190748
2010,2008,EN,Endangered,190748
2007,2007,EN,Endangered,64093
2007,2007,EN,Endangered,64099
2007,2007,EN,Endangered,64105
2014,2014,EN,Endangered,64304382
2021,2020,EN,Endangered,162161008
2011,2010,EN,Endangered,165548
2017,2017,EN,Endangered,22713638
2016,2016,VU,Vulnerable,22713638
2012,2012,VU,Vulnerable,22713638
2008,2008,VU,Vulnerable,22713638
2004,2004,VU,Vulnerable,22713638
2000,2000,VU,Vulnerable,22713638
1996,1996,VU,Vulnerable,22713638
1994,1994,VU,Vulnerable,22713638
1988,1988,NT,Near Threatened,22713638
2021,2020,EN,Endangered,15141984
2011,2011,EN,Endangered,181190
2011,2011,EN,Endangered,181198
2021,2020,EN,Endangered,128724945
2010,2010,EN,Endangered,166643
2021,2020,EN,Endangered,128725353
2010,2010,EN,Endangered,168463
2011,2010,EN,Endangered,172493
2012,2011,EN,Endangered,181092
2011,2011,EN,Endangered,181015
2012,2011,EN,Endangered,180931
2010,2010,EN,Endangered,168421
2020,2010,EN,Endangered,19977
2010,2010,EN,Endangered,19977
1996,1996,VU,Vulnerable,19977
1994,1994,R,Rare,19977
1990,1990,R,Rare,19977
2012,2010,EN,Endangered,187916
2010,2010,EN,Endangered,168520
1996,1996,EN,Endangered,19993
2020,2006,EN,Endangered,59772
2009,2006,EN,Endangered,59772
2006,2006,VU,Vulnerable,59772
2020,2016,EN,Endangered,40001
2008,2008,EN,Endangered,40001
2000,2000,EN,Endangered,40001
2021,2018,EN,Endangered,187254
2019,2019,EN,Endangered,152320185
2016,2016,EN,Endangered,54723
2010,2010,EN,Endangered,54723
2004,2004,EN,Endangered,54723
2016,2012,EN,Endangered,54774
2015,2012,EN,Endangered,54774
2004,2004,CR,Critically Endangered,54774
2016,2015,EN,Endangered,59652
2004,2004,LC,Least Concern,59652
2015,2014,EN,Endangered,60484350
2015,2014,EN,Endangered,60484369
2019,2019,EN,Endangered,122906680
2012,2007,EN,Endangered,199556
2020,2019,EN,Endangered,57612
2004,2004,DD,Data Deficient,57612
2020,2019,EN,Endangered,57613
2004,2004,VU,Vulnerable,57613
2020,2019,EN,Endangered,57616
2004,2004,EN,Endangered,57616
2020,2019,EN,Endangered,57620
2004,2004,EN,Endangered,57620
2018,2017,EN,Endangered,107821062
2016,2016,EN,Endangered,22736188
2012,2012,NT,Near Threatened,22736188
2011,2011,NT,Near Threatened,22736188
2008,2008,NR,Not Recognized,22736188
2004,2004,NR,Not Recognized,22736188
2000,2000,NR,Not Recognized,22736188
1994,1994,NR,Not Recognized,22736188
1988,1988,NR,Not Recognized,22736188
2017,2016,EN,Endangered,103661238
2016,2016,EN,Endangered,103661238
2016,2016,EN,Endangered,22728464
2013,2013,EN,Endangered,22728464
2012,2012,EN,Endangered,22728464
2008,2008,EN,Endangered,22728464
2004,2004,EN,Endangered,22728464
2000,2000,EN,Endangered,22728464
1994,1994,NR,Not Recognized,22728464
1988,1988,NR,Not Recognized,22728464
2018,2018,EN,Endangered,22703531
2016,2016,NT,Near Threatened,22703531
2012,2012,NT,Near Threatened,22703531
2008,2008,NT,Near Threatened,22703531
2004,2004,NT,Near Threatened,22703531
2000,2000,LR/nt,Lower Risk/near threatened,22703531
1996,1996,VU,Vulnerable,22703531
1994,1994,VU,Vulnerable,22703531
1988,1988,T,Threatened,22703531
2018,2018,EN,Endangered,22733280
2017,2016,EN,Endangered,22733280
2016,2016,EN,Endangered,22733280
2012,2012,EN,Endangered,22733280
2008,2008,EN,Endangered,22733280
2007,2007,EN,Endangered,22733280
2004,2004,NR,Not Recognized,22733280
2000,2000,NR,Not Recognized,22733280
1994,1994,NR,Not Recognized,22733280
1988,1988,NR,Not Recognized,22733280
2017,2017,EN,Endangered,22734661
2016,2016,EN,Endangered,22734661
2012,2012,EN,Endangered,22734661
2008,2008,EN,Endangered,22734661
2007,2007,EN,Endangered,22734661
2004,2004,NR,Not Recognized,22734661
2000,2000,NR,Not Recognized,22734661
1994,1994,NR,Not Recognized,22734661
1988,1988,NR,Not Recognized,22734661
2014,2012,EN,Endangered,196272
1996,1996,EN,Endangered,20084
2000,2000,EN,Endangered,29609
2014,2012,EN,Endangered,201481
2014,2012,EN,Endangered,201419
2013,2012,EN,Endangered,20380
2004,2004,VU,Vulnerable,20380
1996,1996,VU,Vulnerable,20380
1994,1994,R,Rare,20380
1990,1990,R,Rare,20380
1988,1988,R,Rare,20380
1986,1986,I,Indeterminate,20380
2020,2020,EN,Endangered,22688308
2016,2016,EN,Endangered,22688308
2013,2013,EN,Endangered,22688308
2012,2012,VU,Vulnerable,22688308
2008,2008,VU,Vulnerable,22688308
2004,2004,VU,Vulnerable,22688308
2000,2000,VU,Vulnerable,22688308
1996,1996,VU,Vulnerable,22688308
1994,1994,VU,Vulnerable,22688308
1988,1988,T,Threatened,22688308
2016,2015,EN,Endangered,47251918
2011,2011,EN,Endangered,189233
2020,2015,EN,Endangered,39833
2008,2008,EN,Endangered,39833
2004,2004,CR,Critically Endangered,39833
2000,2000,LR/nt,Lower Risk/near threatened,39833
2020,2015,EN,Endangered,22042
2008,2008,EN,Endangered,22042
2000,2000,EN,Endangered,22042
1996,1996,VU,Vulnerable,22042
2020,2015,EN,Endangered,39843
2008,2008,EN,Endangered,39843
2004,2004,EN,Endangered,39843
2000,2000,EN,Endangered,39843
2020,2015,EN,Endangered,39845
2008,2008,EN,Endangered,39845
2004,2004,EN,Endangered,39845
2000,2000,EN,Endangered,39845
2020,2015,EN,Endangered,39842
2008,2008,EN,Endangered,39842
2004,2004,EN,Endangered,39842
2000,2000,EN,Endangered,39842
2012,2011,EN,Endangered,20114
1996,1996,DD,Data Deficient,20114
1994,1994,V,Vulnerable,20114
2017,2016,EN,Endangered,20160
2007,2007,EN,Endangered,20160
1996,1996,LR/cd,Lower Risk/conservation dependent,20160
1994,1994,R,Rare,20160
1990,1990,R,Rare,20160
1988,1988,R,Rare,20160
2011,2010,EN,Endangered,40044
2000,2000,EN,Endangered,40044
2012,2007,EN,Endangered,199541
2020,2020,EN,Endangered,22721749
2017,2017,EN,Endangered,22721749
2016,2016,VU,Vulnerable,22721749
2012,2012,VU,Vulnerable,22721749
2008,2008,VU,Vulnerable,22721749
2004,2004,VU,Vulnerable,22721749
2000,2000,VU,Vulnerable,22721749
1994,1994,LR/nt,Lower Risk/near threatened,22721749
1988,1988,LR/lc,Lower Risk/least concern,22721749
2020,2020,EN,Endangered,22721692
2018,2018,EN,Endangered,22721692
2016,2016,EN,Endangered,22721692
2013,2012,EN,Endangered,22721692
2012,2012,EN,Endangered,22721692
2008,2008,EN,Endangered,22721692
2007,2007,EN,Endangered,22721692
2004,2004,EN,Endangered,22721692
2000,2000,EN,Endangered,22721692
1996,1996,EN,Endangered,22721692
1994,1994,EN,Endangered,22721692
1988,1988,T,Threatened,22721692
2020,2020,EN,Endangered,22724802
2017,2017,NT,Near Threatened,22724802
2016,2016,NT,Near Threatened,22724802
2013,2013,NT,Near Threatened,22724802
2012,2012,NT,Near Threatened,22724802
2011,2010,EN,Endangered,188036
2011,2010,EN,Endangered,187924
2011,2010,EN,Endangered,188013
2012,2007,EN,Endangered,199565
2012,2007,EN,Endangered,199500
2014,2012,EN,Endangered,196296
2014,2012,EN,Endangered,201495
2017,2016,EN,Endangered,22735022
2017,2017,EN,Endangered,22735022
2016,2016,EN,Endangered,22735022
2012,2012,EN,Endangered,22735022
2008,2008,EN,Endangered,22735022
2004,2004,NR,Not Recognized,22735022
2000,2000,NR,Not Recognized,22735022
1994,1994,NR,Not Recognized,22735022
1988,1988,NR,Not Recognized,22735022
2016,2016,EN,Endangered,22709655
2012,2012,EN,Endangered,22709655
2008,2008,EN,Endangered,22709655
2004,2004,EN,Endangered,22709655
2000,2000,EN,Endangered,22709655
1996,1996,EN,Endangered,22709655
1994,1994,EN,Endangered,22709655
1988,1988,T,Threatened,22709655
2021,2021,EN,Endangered,22709659
2016,2016,EN,Endangered,22709659
2012,2012,EN,Endangered,22709659
2008,2008,EN,Endangered,22709659
2007,2007,EN,Endangered,22709659
2004,2004,EN,Endangered,22709659
2000,2000,EN,Endangered,22709659
1996,1996,VU,Vulnerable,22709659
1994,1994,VU,Vulnerable,22709659
1988,1988,T,Threatened,22709659
2014,2014,EN,Endangered,57287221
2020,2020,EN,Endangered,157846171
2021,2020,EN,Endangered,157846178
2021,2020,EN,Endangered,157846281
2016,2016,EN,Endangered,22735416
2012,2012,EN,Endangered,22735416
2010,2010,EN,Endangered,22735416
2008,2008,NR,Not Recognized,22735416
2004,2004,NR,Not Recognized,22735416
2000,2000,NR,Not Recognized,22735416
1994,1994,NR,Not Recognized,22735416
1988,1988,NR,Not Recognized,22735416
2008,2008,EN,Endangered,134499
2014,2012,EN,Endangered,203592
2016,2015,EN,Endangered,20189
2008,2008,EN,Endangered,20189
1996,1996,DD,Data Deficient,20189
2019,2016,EN,Endangered,92332716
2020,2020,EN,Endangered,171188879
2012,2011,EN,Endangered,193095
2012,2011,EN,Endangered,196369
2012,2011,EN,Endangered,196370
2019,2019,EN,Endangered,20200
1996,1996,DD,Data Deficient,20200
1994,1994,R,Rare,20200
2021,2018,EN,Endangered,39616
2000,2000,VU,Vulnerable,39616
2020,2019,EN,Endangered,165395
2010,2006,VU,Vulnerable,165395
2009,2006,VU,Vulnerable,165395
2021,2017,EN,Endangered,122904352
2021,2017,EN,Endangered,122904516
2017,2017,EN,Endangered,20223
2007,2007,EN,Endangered,20223
1996,1996,LR/nt,Lower Risk/near threatened,20223
1994,1994,R,Rare,20223
1990,1990,R,Rare,20223
1988,1988,R,Rare,20223
2019,2017,EN,Endangered,122055686
2011,2010,EN,Endangered,172383
2017,2016,EN,Endangered,78586259
2019,2018,EN,Endangered,55076
2004,2004,DD,Data Deficient,55076
2017,2017,EN,Endangered,78586360
2021,2020,EN,Endangered,59773
2009,2007,CR,Critically Endangered,59773
2006,2006,CR,Critically Endangered,59773
2011,2009,EN,Endangered,166116
2013,2012,EN,Endangered,198190
2020,2011,EN,Endangered,195598
2012,2011,EN,Endangered,195598
2012,2011,EN,Endangered,195600
2021,2019,EN,Endangered,127902161
2021,2019,EN,Endangered,127901978
2021,2019,EN,Endangered,127902046
2021,2020,EN,Endangered,22711179
2017,2016,EN,Endangered,22711179
2016,2016,EN,Endangered,22711179
2012,2012,EN,Endangered,22711179
2008,2008,EN,Endangered,22711179
2004,2004,EN,Endangered,22711179
2000,2000,EN,Endangered,22711179
1996,1996,EN,Endangered,22711179
1994,1994,EN,Endangered,22711179
1988,1988,T,Threatened,22711179
2020,2020,EN,Endangered,22711228
2016,2016,EN,Endangered,22711228
2013,2013,EN,Endangered,22711228
2012,2012,VU,Vulnerable,22711228
2008,2008,VU,Vulnerable,22711228
2004,2004,VU,Vulnerable,22711228
2000,2000,VU,Vulnerable,22711228
1996,1996,VU,Vulnerable,22711228
1994,1994,VU,Vulnerable,22711228
1988,1988,T,Threatened,22711228
2016,2016,EN,Endangered,22711167
2012,2012,EN,Endangered,22711167
2008,2008,EN,Endangered,22711167
2004,2004,EN,Endangered,22711167
2000,2000,EN,Endangered,22711167
1996,1996,VU,Vulnerable,22711167
1994,1994,VU,Vulnerable,22711167
1988,1988,T,Threatened,22711167
2017,2017,EN,Endangered,103758982
2016,2016,NT,Near Threatened,103758982
2019,2018,EN,Endangered,191714
2019,2018,EN,Endangered,191715
2020,2019,EN,Endangered,55906
2015,2014,EN,Endangered,55906
2010,2008,EN,Endangered,55906
2004,2004,EN,Endangered,55906
2012,2011,EN,Endangered,196377
2019,2019,EN,Endangered,12762
2014,2013,VU,Vulnerable,12762
2008,2008,NT,Near Threatened,12762
1996,1996,LR/lc,Lower Risk/least concern,12762
2008,2008,EN,Endangered,20332
1996,1996,EN,Endangered,20332
2016,2016,EN,Endangered,20336
2008,2008,EN,Endangered,20336
1996,1996,VU,Vulnerable,20336
2008,2008,EN,Endangered,135093
2008,2008,EN,Endangered,134062
2013,2012,EN,Endangered,20381
2004,2004,VU,Vulnerable,20381
