year,assess_year,code,category,taxonid_iucn
1988,1988,NR,Not Recognized,22695368
2021,2020,EN,Endangered,22728310
2016,2016,EN,Endangered,22728310
2012,2012,EN,Endangered,22728310
2008,2008,EN,Endangered,22728310
2004,2004,EN,Endangered,22728310
2000,2000,EN,Endangered,22728310
1994,1994,NR,Not Recognized,22728310
1988,1988,NR,Not Recognized,22728310
2021,2020,EN,Endangered,22695379
2017,2017,EN,Endangered,22695379
2016,2016,VU,Vulnerable,22695379
2012,2012,VU,Vulnerable,22695379
2008,2008,VU,Vulnerable,22695379
2004,2004,VU,Vulnerable,22695379
2000,2000,VU,Vulnerable,22695379
1994,1994,LR/nt,Lower Risk/near threatened,22695379
1988,1988,NT,Near Threatened,22695379
2014,2014,EN,Endangered,163337
2021,2020,EN,Endangered,22711366
2018,2018,EN,Endangered,22711366
2016,2016,EN,Endangered,22711366
2012,2012,EN,Endangered,22711366
2008,2008,EN,Endangered,22711366
2004,2004,EN,Endangered,22711366
2000,2000,EN,Endangered,22711366
1996,1996,EN,Endangered,22711366
1994,1994,EN,Endangered,22711366
1988,1988,T,Threatened,22711366
2018,2017,EN,Endangered,97217487
2017,2017,EN,Endangered,97217787
2018,2017,EN,Endangered,97217920
2015,2014,EN,Endangered,133142
2008,2008,DD,Data Deficient,133142
2006,2006,EN,Endangered,60770
2019,2018,EN,Endangered,91226506
2010,2010,EN,Endangered,168255
2019,2018,EN,Endangered,91226527
2019,2018,EN,Endangered,91226655
2021,2020,EN,Endangered,149165606
2011,2010,EN,Endangered,4968
1996,1996,VU,Vulnerable,4968
2010,2004,EN,Endangered,184644
2010,2008,EN,Endangered,184562
2010,2008,EN,Endangered,184643
2010,2008,EN,Endangered,184504
2020,2020,EN,Endangered,22714282
2018,2016,CR,Critically Endangered,22714282
2016,2016,CR,Critically Endangered,22714282
2015,2015,CR,Critically Endangered,22714282
2012,2012,CR,Critically Endangered,22714282
2010,2010,CR,Critically Endangered,22714282
2009,2009,CR,Critically Endangered,22714282
2008,2008,CR,Critically Endangered,22714282
2004,2004,CR,Critically Endangered,22714282
2000,2000,VU,Vulnerable,22714282
1996,1996,VU,Vulnerable,22714282
1994,1994,VU,Vulnerable,22714282
1988,1988,LR/lc,Lower Risk/least concern,22714282
2014,2010,EN,Endangered,178999
2014,2010,EN,Endangered,4982
1996,1996,EN,Endangered,4982
1994,1994,R,Rare,4982
2014,2012,EN,Endangered,196138
2014,2012,EN,Endangered,196139
2018,2018,EN,Endangered,98471289
2018,2017,EN,Endangered,98471433
2018,2017,EN,Endangered,98471539
2020,2020,EN,Endangered,22701358
2017,2016,EN,Endangered,22701358
2016,2016,EN,Endangered,22701358
2012,2012,EN,Endangered,22701358
2008,2008,EN,Endangered,22701358
2006,2006,EN,Endangered,22701358
2004,2004,EN,Endangered,22701358
2000,2000,EN,Endangered,22701358
1996,1996,EN,Endangered,22701358
1994,1994,EN,Endangered,22701358
1988,1988,T,Threatened,22701358
2016,2016,EN,Endangered,22734762
2012,2012,EN,Endangered,22734762
2008,2008,EN,Endangered,22734762
2004,2004,NR,Not Recognized,22734762
2000,2000,NR,Not Recognized,22734762
1994,1994,NR,Not Recognized,22734762
1988,1988,NR,Not Recognized,22734762
2021,2019,EN,Endangered,104681745
2021,2019,EN,Endangered,197241
2021,2019,EN,Endangered,127937731
2013,2010,EN,Endangered,172636
2021,2019,EN,Endangered,197237
2021,2019,EN,Endangered,178710
2010,2009,LC,Least Concern,178710
2021,2019,EN,Endangered,157679001
2021,2019,EN,Endangered,197236
2021,2019,EN,Endangered,197233
2018,2017,EN,Endangered,104683709
2018,2017,EN,Endangered,104683759
2013,2012,EN,Endangered,203834
2016,2016,EN,Endangered,97210381
2021,2019,EN,Endangered,197230
2021,2019,EN,Endangered,197229
2013,2010,EN,Endangered,172648
2021,2019,EN,Endangered,172679
2013,2010,LC,Least Concern,172679
2016,2016,EN,Endangered,22722611
2012,2012,EN,Endangered,22722611
2008,2008,EN,Endangered,22722611
2004,2004,EN,Endangered,22722611
2000,2000,VU,Vulnerable,22722611
1996,1996,VU,Vulnerable,22722611
1994,1994,VU,Vulnerable,22722611
1988,1988,T,Threatened,22722611
2006,2006,EN,Endangered,61290
2014,2013,EN,Endangered,19084839
2014,2013,EN,Endangered,61358
2006,2006,CR,Critically Endangered,61358
2006,2006,EN,Endangered,5027
1996,1996,VU,Vulnerable,5027
1994,1994,V,Vulnerable,5027
2014,2013,EN,Endangered,19085009
2006,2006,EN,Endangered,5032
1996,1996,DD,Data Deficient,5032
2014,2013,EN,Endangered,61390
2006,2006,VU,Vulnerable,61390
2019,2017,EN,Endangered,122055145
2014,2013,EN,Endangered,19085501
2014,2013,EN,Endangered,61179
2006,2006,CR,Critically Endangered,61179
2019,2017,EN,Endangered,122055172
2006,2006,EN,Endangered,5038
1996,1996,DD,Data Deficient,5038
2014,2013,EN,Endangered,60831
2006,2006,EN,Endangered,60831
2006,2006,EN,Endangered,60347
2008,2008,EN,Endangered,134235
2020,2020,EN,Endangered,22684360
2016,2016,EN,Endangered,22684360
2013,2013,EN,Endangered,22684360
2012,2012,EN,Endangered,22684360
2008,2008,EN,Endangered,22684360
2004,2004,EN,Endangered,22684360
2000,2000,EN,Endangered,22684360
1996,1996,VU,Vulnerable,22684360
1994,1994,VU,Vulnerable,22684360
1988,1988,LR/lc,Lower Risk/least concern,22684360
2017,2016,EN,Endangered,54970
2004,2004,NT,Near Threatened,54970
2011,2010,EN,Endangered,5056
2000,2000,DD,Data Deficient,5056
1996,1996,LR/nt,Lower Risk/near threatened,5056
1994,1994,R,Rare,5056
2016,2016,EN,Endangered,44249
2010,2004,DD,Data Deficient,44249
2004,2004,DD,Data Deficient,44249
2010,2008,EN,Endangered,184729
2020,2019,EN,Endangered,169292
2009,2008,DD,Data Deficient,169292
2021,2020,EN,Endangered,177896346
1996,1996,EN,Endangered,5060
1994,1994,R,Rare,5060
2021,2020,EN,Endangered,173719682
2019,2017,EN,Endangered,163657
2009,2007,DD,Data Deficient,163657
2019,2017,EN,Endangered,122883783
1996,1996,EN,Endangered,5061
1994,1994,R,Rare,5061
1996,1996,EN,Endangered,5062
1994,1994,R,Rare,5062
2020,2019,EN,Endangered,139556008
2020,2020,EN,Endangered,61173094
2016,2016,VU,Vulnerable,61173094
2014,2014,VU,Vulnerable,61173094
2020,2020,EN,Endangered,22687828
2017,2017,CR,Critically Endangered,22687828
2016,2016,CR,Critically Endangered,22687828
2012,2012,CR,Critically Endangered,22687828
2010,2010,CR,Critically Endangered,22687828
2009,2009,CR,Critically Endangered,22687828
2008,2008,CR,Critically Endangered,22687828
2007,2007,CR,Critically Endangered,22687828
2004,2004,LC,Least Concern,22687828
2000,2000,LR/lc,Lower Risk/least concern,22687828
1994,1994,LR/lc,Lower Risk/least concern,22687828
1988,1988,LR/lc,Lower Risk/least concern,22687828
2020,2019,EN,Endangered,182524
2010,2006,VU,Vulnerable,182524
2017,2016,EN,Endangered,59701
2006,2006,CR,Critically Endangered,59701
2017,2016,EN,Endangered,158514
2009,2008,EN,Endangered,158514
2020,2019,EN,Endangered,165504
2010,2009,VU,Vulnerable,165504
2020,2013,EN,Endangered,46205559
2018,2013,EN,Endangered,46205559
2018,2017,EN,Endangered,98894402
2018,2017,EN,Endangered,98895427
2021,2021,EN,Endangered,22681293
2016,2016,VU,Vulnerable,22681293
2012,2012,VU,Vulnerable,22681293
2008,2008,VU,Vulnerable,22681293
2005,2005,VU,Vulnerable,22681293
2004,2004,EN,Endangered,22681293
2000,2000,EN,Endangered,22681293
1996,1996,EN,Endangered,22681293
1994,1994,EN,Endangered,22681293
1988,1988,T,Threatened,22681293
2021,2014,EN,Endangered,174111
2010,2009,DD,Data Deficient,174111
2013,2013,EN,Endangered,13307133
2013,2013,EN,Endangered,13307696
2013,2013,EN,Endangered,13309203
2021,2014,EN,Endangered,178724
2010,2009,DD,Data Deficient,178724
2020,2017,EN,Endangered,5149
2008,2008,EN,Endangered,5149
2000,2000,DD,Data Deficient,5149
1996,1996,DD,Data Deficient,5149
2020,2017,EN,Endangered,136880
2008,2008,DD,Data Deficient,136880
2019,2016,EN,Endangered,40007
2008,2008,EN,Endangered,40007
2000,2000,EN,Endangered,40007
2020,2019,EN,Endangered,5144
2008,2008,VU,Vulnerable,5144
1996,1996,LR/nt,Lower Risk/near threatened,5144
1994,1994,V,Vulnerable,5144
1996,1996,EN,Endangered,5159
1996,1996,EN,Endangered,5160
1996,1996,EN,Endangered,5158
1996,1996,EN,Endangered,5156
1996,1996,EN,Endangered,5157
2017,2015,EN,Endangered,80377468
2017,2015,EN,Endangered,80378884
2020,2016,EN,Endangered,55042
2017,2016,EN,Endangered,55042
2004,2004,NT,Near Threatened,55042
2019,2018,EN,Endangered,55094
2004,2004,DD,Data Deficient,55094
2017,2016,EN,Endangered,135855
2008,2008,LC,Least Concern,135855
2010,2007,EN,Endangered,183457
2021,2020,EN,Endangered,22690138
2018,2018,EN,Endangered,22690138
2016,2016,EN,Endangered,22690138
2012,2012,EN,Endangered,22690138
2011,2011,EN,Endangered,22690138
2008,2008,VU,Vulnerable,22690138
2004,2004,VU,Vulnerable,22690138
2000,2000,VU,Vulnerable,22690138
1996,1996,VU,Vulnerable,22690138
1994,1994,VU,Vulnerable,22690138
1988,1988,T,Threatened,22690138
2014,2012,EN,Endangered,196524
2021,2019,EN,Endangered,44885488
2014,2014,EN,Endangered,20633270
2016,2016,EN,Endangered,68279966
2016,2015,EN,Endangered,68280851
2014,2014,EN,Endangered,62452586
2021,2018,EN,Endangered,187028
2017,2017,EN,Endangered,22722136
2016,2016,CR,Critically Endangered,22722136
2013,2013,CR,Critically Endangered,22722136
2012,2012,CR,Critically Endangered,22722136
2010,2010,CR,Critically Endangered,22722136
2009,2009,CR,Critically Endangered,22722136
2008,2008,CR,Critically Endangered,22722136
2006,2006,CR,Critically Endangered,22722136
2004,2004,CR,Critically Endangered,22722136
2000,2000,CR,Critically Endangered,22722136
1996,1996,VU,Vulnerable,22722136
1994,1994,VU,Vulnerable,22722136
1988,1988,T,Threatened,22722136
2019,2018,EN,Endangered,5263
2004,2004,EN,Endangered,5263
1996,1996,VU,Vulnerable,5263
1994,1994,V,Vulnerable,5263
1990,1990,V,Vulnerable,5263
1988,1988,V,Vulnerable,5263
1986,1986,V,Vulnerable,5263
2012,2011,EN,Endangered,192744
2012,2011,EN,Endangered,192556
2012,2011,EN,Endangered,192522
2012,2011,EN,Endangered,192687
2012,2011,EN,Endangered,192544
2012,2011,EN,Endangered,192403
2012,2011,EN,Endangered,192487
2012,2011,EN,Endangered,192823
2012,2011,EN,Endangered,192709
2012,2011,EN,Endangered,192497
2012,2011,EN,Endangered,192748
2021,2020,EN,Endangered,184535207
2021,2020,EN,Endangered,184535327
2021,2020,EN,Endangered,184535268
2021,2020,EN,Endangered,184535227
2004,2004,EN,Endangered,41039
2002,2002,VU,Vulnerable,41039
2004,2004,EN,Endangered,57780
2004,2004,EN,Endangered,41040
2002,2002,VU,Vulnerable,41040
2020,2019,EN,Endangered,57787
2004,2004,LC,Least Concern,57787
2021,2019,EN,Endangered,197244
2016,2015,EN,Endangered,57954
2008,2008,EN,Endangered,57954
2004,2004,EN,Endangered,57954
2016,2016,EN,Endangered,61849
2008,2008,CR,Critically Endangered,61849
2006,2006,DD,Data Deficient,61849
2016,2016,EN,Endangered,57958
2008,2008,EN,Endangered,57958
2004,2004,EN,Endangered,57958
2016,2015,EN,Endangered,57959
2008,2008,EN,Endangered,57959
2004,2004,EN,Endangered,57959
2016,2015,EN,Endangered,79788960
2016,2015,EN,Endangered,49570575
2016,2015,EN,Endangered,49570767
2016,2016,EN,Endangered,57962
2008,2008,EN,Endangered,57962
2004,2004,EN,Endangered,57962
2020,2016,EN,Endangered,57963
2016,2016,EN,Endangered,57963
2008,2008,VU,Vulnerable,57963
2004,2004,VU,Vulnerable,57963
2021,2020,EN,Endangered,22709978
2016,2016,EN,Endangered,22709978
2012,2012,EN,Endangered,22709978
2008,2008,EN,Endangered,22709978
2005,2005,EN,Endangered,22709978
2004,2004,CR,Critically Endangered,22709978
2000,2000,CR,Critically Endangered,22709978
1996,1996,CR,Critically Endangered,22709978
1994,1994,CR,Critically Endangered,22709978
